episode,steps,return
1216,200,-317.0
1217,200,-263.0
1218,114,-147.0
1219,200,-317.0
1220,200,-290.0
1221,200,-263.0
1222,200,-281.0
1223,200,-308.0
1224,200,-281.0
1225,200,-272.0
1226,200,-245.0
1227,200,-326.0
1228,200,-272.0
1229,200,-290.0
1230,200,-263.0
1231,200,-317.0
1232,200,-272.0
1233,200,-263.0
1234,200,-263.0
1235,78,-75.0
1236,177,-264.0
1237,172,-277.0
1238,200,-308.0
1239,200,-299.0
1240,200,-272.0
1241,200,-308.0
1242,200,-254.0
1243,200,-308.0
1244,200,-299.0
1245,200,-263.0
1246,200,-317.0
1247,200,-281.0
1248,200,-263.0
1249,200,-245.0
1250,200,-335.0
1251,200,-263.0
1252,136,-223.0
1253,146,-170.0
1254,200,-308.0
1255,159,-210.0
1256,200,-272.0
1257,200,-263.0
1258,200,-254.0
1259,200,-281.0
1260,200,-317.0
1261,200,-254.0
1262,200,-281.0
1263,200,-263.0
1264,200,-281.0
1265,200,-281.0
1266,200,-299.0
1267,200,-263.0
1268,200,-254.0
1269,12,0.0
1270,200,-326.0
1271,200,-290.0
1272,200,-236.0
1273,200,-254.0
1274,200,-227.0
1275,200,-254.0
1276,200,-263.0
1277,126,-159.0
1278,200,-362.0
1279,39,-18.0
1280,200,-245.0
1281,200,-290.0
1282,200,-281.0
1283,200,-272.0
1284,56,-44.0
1285,200,-308.0
1286,200,-272.0
1287,200,-227.0
1288,200,-281.0
1289,81,-105.0
1290,200,-380.0
1291,200,-281.0
1292,133,-157.0
1293,200,-281.0
1294,200,-263.0
1295,200,-290.0
1296,200,-254.0
1297,200,-299.0
1298,200,-281.0
1299,200,-263.0
1300,200,-272.0
1301,200,-254.0
1302,200,-263.0
1303,200,-245.0
1304,200,-326.0
1305,186,-246.0
1306,200,-254.0
1307,200,-308.0
1308,200,-308.0
1309,200,-281.0
1310,200,-263.0
1311,200,-227.0
1312,200,-218.0
1313,200,-290.0
1314,200,-281.0
1315,42,-30.0
1316,200,-245.0
1317,125,-140.0
1318,200,-317.0
1319,51,-57.0
1320,200,-317.0
