episode,steps,return
1177,19,-25.0
1178,11,10.0
1179,11,1.0
1180,18,-6.0
1181,17,-23.0
1182,13,8.0
1183,17,-5.0
1184,15,-3.0
1185,16,-4.0
1186,16,5.0
1187,23,-20.0
1188,41,-65.0
1189,15,-3.0
1190,18,-15.0
1191,19,-7.0
1192,16,-4.0
1193,17,-14.0
1194,12,-18.0
1195,7,14.0
1196,11,10.0
1197,23,-2.0
1198,30,-18.0
1199,18,3.0
1200,21,-45.0
1201,10,2.0
1202,16,-4.0
1203,23,-2.0
1204,28,-16.0
1205,8,13.0
1206,13,8.0
1207,17,-5.0
1208,10,11.0
1209,15,6.0
1210,15,6.0
1211,21,-9.0
1212,16,-4.0
1213,18,3.0
1214,7,14.0
1215,17,-14.0
1216,27,-6.0
1217,16,-13.0
1218,6,15.0
1219,24,-3.0
1220,42,-39.0
1221,29,-26.0
1222,16,-4.0
1223,15,6.0
1224,20,-8.0
1225,17,4.0
1226,21,-9.0
1227,24,-12.0
1228,17,-5.0
1229,10,2.0
1230,19,-7.0
1231,26,-23.0
1232,20,-17.0
1233,16,5.0
1234,13,-1.0
1235,14,7.0
1236,8,13.0
1237,42,-21.0
1238,12,9.0
1239,7,14.0
1240,24,-12.0
1241,14,7.0
1242,14,7.0
1243,32,-20.0
1244,40,-37.0
1245,13,8.0
1246,23,-11.0
1247,18,3.0
1248,16,5.0
1249,20,-8.0
1250,21,-18.0
1251,17,-14.0
1252,14,-2.0
1253,8,4.0
1254,17,-5.0
1255,16,-13.0
1256,17,-14.0
1257,14,-2.0
1258,21,-27.0
1259,18,-6.0
1260,23,-11.0
1261,13,8.0
1262,13,8.0
1263,17,-5.0
1264,8,13.0
1265,25,-31.0
1266,18,3.0
1267,20,-17.0
1268,36,-60.0
1269,12,9.0
1270,14,7.0
1271,42,-48.0
1272,16,-13.0
1273,21,-18.0
1274,29,-8.0
1275,24,-21.0
1276,15,6.0
1277,23,-20.0
1278,12,9.0
1279,17,-14.0
1280,18,-15.0
1281,18,-24.0
1282,19,-7.0
1283,10,11.0
1284,10,-7.0
1285,12,9.0
1286,27,-33.0
1287,10,2.0
1288,10,11.0
1289,17,4.0
1290,19,2.0
1291,32,-38.0
1292,11,10.0
1293,17,-5.0
1294,21,-9.0
1295,18,-15.0
1296,21,0.0
1297,25,-22.0
1298,26,-14.0
1299,17,-14.0
1300,16,-4.0
1301,10,11.0
1302,35,-41.0
1303,18,-6.0
1304,17,4.0
1305,15,-3.0
1306,15,-21.0
1307,17,4.0
1308,19,-16.0
1309,15,6.0
1310,24,-21.0
1311,18,3.0
1312,9,12.0
1313,16,-4.0
1314,30,-18.0
1315,24,-30.0
1316,20,-8.0
1317,18,-6.0
1318,19,-7.0
1319,11,10.0
1320,15,6.0
1321,24,-21.0
1322,14,7.0
1323,15,-3.0
1324,13,8.0
1325,23,-20.0
1326,10,11.0
1327,14,7.0
1328,35,-41.0
1329,12,9.0
1330,12,9.0
1331,22,-19.0
1332,11,10.0
1333,24,-39.0
1334,12,0.0
1335,11,10.0
1336,11,10.0
1337,14,7.0
1338,10,11.0
1339,22,-10.0
1340,24,-30.0
1341,15,-3.0
1342,13,8.0
1343,10,2.0
1344,16,-4.0
1345,13,-10.0
1346,44,-68.0
1347,21,0.0
1348,20,-17.0
1349,17,4.0
1350,30,-36.0
1351,17,4.0
1352,27,-15.0
1353,15,6.0
1354,25,-13.0
1355,15,-12.0
1356,19,-7.0
1357,29,-35.0
1358,16,-4.0
1359,14,-2.0
1360,10,11.0
1361,32,-20.0
1362,20,1.0
1363,32,-38.0
1364,15,-21.0
1365,17,4.0
1366,9,12.0
1367,13,8.0
1368,30,-27.0
1369,16,-4.0
1370,19,-16.0
1371,13,-1.0
1372,30,-18.0
1373,9,12.0
1374,19,-16.0
1375,18,-6.0
1376,21,-9.0
1377,14,-20.0
1378,14,7.0
1379,14,-2.0
1380,40,-64.0
1381,20,-8.0
1382,13,-1.0
1383,18,-15.0
1384,21,-9.0
1385,16,-4.0
1386,12,0.0
1387,19,-16.0
1388,14,7.0
1389,46,-70.0
1390,13,8.0
1391,20,-8.0
1392,11,10.0
1393,11,1.0
1394,11,10.0
1395,20,1.0
1396,13,8.0
1397,16,-13.0
1398,13,8.0
1399,12,0.0
1400,12,0.0
1401,13,8.0
1402,33,-39.0
1403,10,11.0
1404,11,10.0
1405,11,1.0
1406,24,-3.0
1407,13,8.0
1408,17,4.0
1409,11,10.0
1410,9,3.0
1411,23,-2.0
1412,17,4.0
1413,17,-5.0
1414,11,10.0
1415,15,-3.0
1416,16,-13.0
1417,18,-33.0
1418,12,-9.0
1419,19,-7.0
1420,34,-40.0
1421,49,-91.0
1422,16,5.0
1423,18,-6.0
1424,27,-42.0
1425,14,-2.0
1426,17,-5.0
1427,15,-3.0
1428,29,-26.0
1429,18,3.0
1430,24,-12.0
1431,24,-21.0
1432,30,-27.0
1433,12,9.0
1434,15,-3.0
1435,21,-9.0
1436,14,-2.0
1437,17,-14.0
1438,13,8.0
1439,24,-30.0
1440,9,3.0
1441,25,-13.0
1442,14,-2.0
1443,22,-19.0
1444,21,-9.0
1445,13,8.0
1446,11,-8.0
1447,15,-3.0
1448,11,10.0
1449,23,-11.0
1450,12,9.0
1451,26,-41.0
1452,15,6.0
1453,15,-12.0
1454,8,13.0
1455,18,-6.0
1456,26,-32.0
1457,20,-8.0
1458,12,0.0
1459,14,7.0
1460,18,3.0
1461,12,9.0
1462,20,1.0
1463,37,-43.0
1464,9,12.0
1465,28,-7.0
1466,22,-1.0
1467,16,-13.0
1468,14,-2.0
1469,17,-14.0
1470,24,-12.0
1471,20,1.0
1472,28,-16.0
1473,15,6.0
1474,15,-3.0
1475,12,9.0
1476,14,7.0
1477,12,9.0
1478,14,7.0
1479,12,0.0
1480,14,-2.0
1481,19,-7.0
1482,20,-8.0
1483,17,-5.0
1484,14,-11.0
1485,17,4.0
1486,7,5.0
1487,15,-3.0
1488,18,3.0
1489,19,-7.0
1490,19,-16.0
1491,18,3.0
1492,26,-14.0
1493,18,-24.0
1494,21,0.0
1495,17,-14.0
1496,13,-10.0
1497,19,-7.0
1498,16,-31.0
1499,17,-5.0
1500,21,0.0
1501,15,-3.0
1502,20,-26.0
1503,19,-16.0
1504,13,8.0
1505,14,-2.0
1506,30,-9.0
1507,7,14.0
1508,16,-4.0
1509,27,-33.0
1510,12,9.0
1511,7,14.0
1512,20,-8.0
1513,27,-24.0
1514,15,6.0
1515,21,-18.0
1516,16,-13.0
1517,15,6.0
1518,17,4.0
1519,12,9.0
1520,20,-17.0
1521,16,5.0
1522,29,-26.0
1523,11,10.0
1524,14,7.0
1525,24,-30.0
1526,13,8.0
1527,13,-1.0
1528,14,7.0
1529,20,1.0
