episode,steps,return
897,52,-49.0
898,7,14.0
899,10,11.0
900,13,8.0
901,83,-107.0
902,43,-58.0
903,13,8.0
904,26,-5.0
905,23,-2.0
906,9,3.0
907,28,-16.0
908,10,11.0
909,47,-44.0
910,10,11.0
911,15,6.0
912,11,10.0
913,11,10.0
914,9,12.0
915,15,-3.0
916,118,-115.0
917,91,-133.0
918,31,-37.0
919,41,-29.0
920,14,-11.0
921,13,8.0
922,29,-17.0
923,9,3.0
924,52,-31.0
925,12,9.0
926,12,9.0
927,10,11.0
928,24,-3.0
929,73,-97.0
930,16,5.0
931,27,-15.0
932,9,3.0
933,15,-3.0
934,14,7.0
935,14,7.0
936,33,-30.0
937,10,11.0
938,16,5.0
939,39,-45.0
940,13,8.0
941,13,8.0
942,14,-11.0
943,15,6.0
944,11,10.0
945,12,9.0
946,9,12.0
947,11,10.0
948,18,-15.0
949,19,-7.0
950,20,1.0
951,30,-36.0
952,17,-5.0
953,13,8.0
954,16,5.0
955,41,-29.0
956,25,-13.0
957,12,9.0
958,10,11.0
959,71,-59.0
960,59,-38.0
961,22,-10.0
962,77,-101.0
963,12,-9.0
964,23,-11.0
965,11,1.0
966,18,-6.0
967,78,-84.0
968,30,-36.0
969,17,-5.0
970,14,-2.0
971,19,-7.0
972,9,12.0
973,13,8.0
974,13,8.0
975,15,6.0
976,20,-17.0
977,14,-2.0
978,30,-27.0
979,10,2.0
980,12,0.0
981,11,1.0
982,10,2.0
983,18,3.0
984,7,5.0
985,10,11.0
986,16,-4.0
987,72,-96.0
988,57,-72.0
989,32,-20.0
990,23,-20.0
991,21,-18.0
992,14,-2.0
993,15,6.0
994,14,7.0
995,13,8.0
996,82,-88.0
997,53,-50.0
998,29,-26.0
999,33,-12.0
1000,15,6.0
1001,12,9.0
1002,25,-22.0
1003,48,-36.0
1004,29,-8.0
1005,52,-76.0
1006,9,12.0
1007,47,-44.0
1008,13,8.0
1009,12,9.0
1010,17,4.0
1011,35,-14.0
1012,12,0.0
1013,24,-21.0
1014,11,10.0
1015,44,-32.0
1016,13,8.0
1017,7,14.0
1018,20,-8.0
1019,40,-46.0
1020,27,-15.0
1021,41,-38.0
1022,48,-54.0
1023,16,5.0
1024,11,10.0
1025,50,-74.0
1026,42,-21.0
1027,39,-27.0
1028,9,3.0
1029,13,8.0
1030,12,9.0
1031,19,-7.0
1032,14,7.0
1033,10,11.0
1034,48,-45.0
1035,64,-88.0
1036,32,-11.0
1037,36,-24.0
1038,17,-14.0
